team_nombre,team_num,opponent_nombre,opponent_num,Resultado
Sheffield United,23,Arsenal,0,2
Sheffield United,23,Fulham,10,1
Sheffield United,23,Liverpool,13,2
Sheffield United,23,Manchester City,15,2
Sheffield United,23,Chelsea,7,2
Sheffield United,23,West Ham,31,2
Sheffield United,23,West Brom,29,2
Sheffield United,23,Leicester City,12,2
Sheffield United,23,Southampton,25,2
Sheffield United,23,Manchester Utd,17,2
Sheffield United,23,Brighton,4,1
Sheffield United,23,Everton,9,2
Sheffield United,23,Burnley,6,2
Sheffield United,23,Crystal Palace,8,2
Sheffield United,23,Newcastle Utd,19,0
Sheffield United,23,Tottenham,26,2
Sheffield United,23,Manchester Utd,17,0
Sheffield United,23,Manchester City,15,2
Sheffield United,23,West Brom,29,0
Sheffield United,23,Chelsea,7,2
Sheffield United,23,West Ham,31,2
Sheffield United,23,Fulham,10,2
Sheffield United,23,Liverpool,13,2
Sheffield United,23,Aston Villa,1,0
Sheffield United,23,Southampton,25,2
Sheffield United,23,Leicester City,12,2
Sheffield United,23,Leeds United,11,2
Sheffield United,23,Arsenal,0,2
Sheffield United,23,Wolves,34,2
Sheffield United,23,Brighton,4,0
Sheffield United,23,Tottenham,26,2
Sheffield United,23,Crystal Palace,8,2
Sheffield United,23,Everton,9,0
Sheffield United,23,Newcastle Utd,19,2
Sheffield United,23,Burnley,6,0
Liverpool,13,Norwich City,20,0
Liverpool,13,Southampton,25,0
Liverpool,13,Arsenal,0,0
Liverpool,13,Burnley,6,0
Liverpool,13,Newcastle Utd,19,0
Liverpool,13,Chelsea,7,0
Liverpool,13,Sheffield Utd,24,0
Liverpool,13,Leicester City,12,0
Liverpool,13,Manchester Utd,17,1
Liverpool,13,Tottenham,26,0
Liverpool,13,Aston Villa,1,0
Liverpool,13,Manchester City,15,0
Liverpool,13,Crystal Palace,8,0
Liverpool,13,Brighton,4,0
Liverpool,13,Everton,9,0
Liverpool,13,Bournemouth,2,0
Liverpool,13,Watford,28,0
Liverpool,13,Leicester City,12,0
Liverpool,13,Wolves,34,0
Liverpool,13,Sheffield Utd,24,0
Liverpool,13,Tottenham,26,0
Liverpool,13,Manchester Utd,17,0
Liverpool,13,Wolves,34,0
Liverpool,13,West Ham,31,0
Liverpool,13,Southampton,25,0
Liverpool,13,Norwich City,20,0
Liverpool,13,West Ham,31,0
Liverpool,13,Watford,28,2
Liverpool,13,Bournemouth,2,0
Liverpool,13,Everton,9,1
Liverpool,13,Crystal Palace,8,0
Liverpool,13,Manchester City,15,2
Liverpool,13,Aston Villa,1,0
Liverpool,13,Brighton,4,0
Liverpool,13,Burnley,6,1
Liverpool,13,Arsenal,0,2
Liverpool,13,Chelsea,7,0
Liverpool,13,Newcastle Utd,19,0
Manchester City,15,West Ham,31,0
Manchester City,15,Tottenham,26,1
Manchester City,15,Bournemouth,2,0
Manchester City,15,Brighton,4,0
Manchester City,15,Norwich City,20,2
Manchester City,15,Watford,28,0
Manchester City,15,Everton,9,0
Manchester City,15,Wolves,34,2
Manchester City,15,Crystal Palace,8,0
Manchester City,15,Aston Villa,1,0
Manchester City,15,Southampton,25,0
Manchester City,15,Liverpool,13,2
Manchester City,15,Chelsea,7,0
Manchester City,15,Newcastle Utd,19,1
Manchester City,15,Burnley,6,0
Manchester City,15,Manchester Utd,17,2
Manchester City,15,Arsenal,0,0
Manchester City,15,Leicester City,12,0
Manchester City,15,Wolves,34,2
Manchester City,15,Sheffield Utd,24,0
Manchester City,15,Everton,9,0
Manchester City,15,Aston Villa,1,0
Manchester City,15,Crystal Palace,8,1
Manchester City,15,Sheffield Utd,24,0
Manchester City,15,Tottenham,26,2
Manchester City,15,West Ham,31,0
Manchester City,15,Leicester City,12,0
Manchester City,15,Manchester Utd,17,2
Manchester City,15,Arsenal,0,0
Manchester City,15,Burnley,6,0
Manchester City,15,Chelsea,7,2
Manchester City,15,Liverpool,13,0
Manchester City,15,Southampton,25,2
Manchester City,15,Newcastle Utd,19,0
Manchester City,15,Brighton,4,0
Manchester City,15,Bournemouth,2,0
Manchester City,15,Watford,28,0
Manchester City,15,Norwich City,20,0
Manchester United,16,Chelsea,7,0
Manchester United,16,Wolves,34,1
Manchester United,16,Crystal Palace,8,2
Manchester United,16,Southampton,25,1
Manchester United,16,Leicester City,12,0
Manchester United,16,West Ham,31,2
Manchester United,16,Arsenal,0,1
Manchester United,16,Newcastle Utd,19,2
Manchester United,16,Liverpool,13,1
Manchester United,16,Norwich City,20,0
Manchester United,16,Bournemouth,2,2
Manchester United,16,Brighton,4,0
Manchester United,16,Sheffield Utd,24,1
Manchester United,16,Aston Villa,1,1
Manchester United,16,Tottenham,26,0
Manchester United,16,Manchester City,15,0
Manchester United,16,Everton,9,1
Manchester United,16,Watford,28,2
Manchester United,16,Newcastle Utd,19,0
Manchester United,16,Burnley,6,0
Manchester United,16,Arsenal,0,2
Manchester United,16,Norwich City,20,0
Manchester United,16,Liverpool,13,2
Manchester United,16,Burnley,6,2
Manchester United,16,Wolves,34,1
Manchester United,16,Chelsea,7,0
Manchester United,16,Watford,28,0
Manchester United,16,Everton,9,1
Manchester United,16,Manchester City,15,0
Manchester United,16,Tottenham,26,1
Manchester United,16,Sheffield Utd,24,0
Manchester United,16,Brighton,4,0
Manchester United,16,Bournemouth,2,0
Manchester United,16,Aston Villa,1,0
Manchester United,16,Southampton,25,1
Manchester United,16,Crystal Palace,8,0
Manchester United,16,West Ham,31,1
Manchester United,16,Leicester City,12,0
Chelsea,7,Manchester Utd,17,2
Chelsea,7,Leicester City,12,1
Chelsea,7,Norwich City,20,0
Chelsea,7,Sheffield Utd,24,1
Chelsea,7,Wolves,34,0
Chelsea,7,Liverpool,13,2
Chelsea,7,Brighton,4,0
Chelsea,7,Southampton,25,0
Chelsea,7,Newcastle Utd,19,0
Chelsea,7,Burnley,6,0
Chelsea,7,Watford,28,0
Chelsea,7,Crystal Palace,8,0
Chelsea,7,Manchester City,15,2
Chelsea,7,West Ham,31,2
Chelsea,7,Aston Villa,1,0
Chelsea,7,Everton,9,2
Chelsea,7,Bournemouth,2,2
Chelsea,7,Tottenham,26,0
Chelsea,7,Southampton,25,2
Chelsea,7,Arsenal,0,0
Chelsea,7,Brighton,4,1
Chelsea,7,Burnley,6,0
Chelsea,7,Newcastle Utd,19,2
Chelsea,7,Arsenal,0,1
Chelsea,7,Leicester City,12,1
Chelsea,7,Manchester Utd,17,2
Chelsea,7,Tottenham,26,0
Chelsea,7,Bournemouth,2,1
Chelsea,7,Everton,9,0
Chelsea,7,Aston Villa,1,0
Chelsea,7,Manchester City,15,0
Chelsea,7,West Ham,31,2
Chelsea,7,Watford,28,0
Chelsea,7,Crystal Palace,8,0
Chelsea,7,Sheffield Utd,24,2
Chelsea,7,Norwich City,20,0
Chelsea,7,Liverpool,13,2
Chelsea,7,Wolves,34,0
Leicester City,12,Wolves,34,1
Leicester City,12,Chelsea,7,1
Leicester City,12,Sheffield Utd,24,0
Leicester City,12,Bournemouth,2,0
Leicester City,12,Manchester Utd,17,2
Leicester City,12,Tottenham,26,0
Leicester City,12,Newcastle Utd,19,0
Leicester City,12,Liverpool,13,2
Leicester City,12,Burnley,6,0
Leicester City,12,Southampton,25,0
Leicester City,12,Crystal Palace,8,0
Leicester City,12,Arsenal,0,0
Leicester City,12,Brighton,4,0
Leicester City,12,Everton,9,0
Leicester City,12,Watford,28,0
Leicester City,12,Aston Villa,1,0
Leicester City,12,Norwich City,20,1
Leicester City,12,Manchester City,15,2
Leicester City,12,Liverpool,13,2
Leicester City,12,West Ham,31,0
Leicester City,12,Newcastle Utd,19,0
Leicester City,12,Southampton,25,2
Leicester City,12,Burnley,6,2
Leicester City,12,West Ham,31,0
Leicester City,12,Chelsea,7,1
Leicester City,12,Wolves,34,1
Leicester City,12,Manchester City,15,2
Leicester City,12,Norwich City,20,2
Leicester City,12,Aston Villa,1,0
Leicester City,12,Watford,28,1
Leicester City,12,Brighton,4,1
Leicester City,12,Everton,9,2
Leicester City,12,Crystal Palace,8,0
Leicester City,12,Arsenal,0,1
Leicester City,12,Bournemouth,2,2
Leicester City,12,Sheffield Utd,24,0
Leicester City,12,Tottenham,26,2
Leicester City,12,Manchester Utd,17,2
Tottenham Hotspur,27,Aston Villa,1,0
Tottenham Hotspur,27,Manchester City,15,1
Tottenham Hotspur,27,Newcastle Utd,19,2
Tottenham Hotspur,27,Arsenal,0,1
Tottenham Hotspur,27,Crystal Palace,8,0
Tottenham Hotspur,27,Leicester City,12,2
Tottenham Hotspur,27,Southampton,25,0
Tottenham Hotspur,27,Brighton,4,2
Tottenham Hotspur,27,Watford,28,1
Tottenham Hotspur,27,Liverpool,13,2
Tottenham Hotspur,27,Everton,9,1
Tottenham Hotspur,27,Sheffield Utd,24,1
Tottenham Hotspur,27,West Ham,31,0
Tottenham Hotspur,27,Bournemouth,2,0
Tottenham Hotspur,27,Manchester Utd,17,2
Tottenham Hotspur,27,Burnley,6,0
Tottenham Hotspur,27,Wolves,34,0
Tottenham Hotspur,27,Chelsea,7,2
Tottenham Hotspur,27,Brighton,4,0
Tottenham Hotspur,27,Norwich City,20,1
Tottenham Hotspur,27,Southampton,25,2
Tottenham Hotspur,27,Liverpool,13,2
Tottenham Hotspur,27,Watford,28,1
Tottenham Hotspur,27,Norwich City,20,0
Tottenham Hotspur,27,Manchester City,15,0
Tottenham Hotspur,27,Aston Villa,1,0
Tottenham Hotspur,27,Chelsea,7,2
Tottenham Hotspur,27,Wolves,34,2
Tottenham Hotspur,27,Burnley,6,1
Tottenham Hotspur,27,Manchester Utd,17,1
Tottenham Hotspur,27,West Ham,31,0
Tottenham Hotspur,27,Sheffield Utd,24,2
Tottenham Hotspur,27,Everton,9,0
Tottenham Hotspur,27,Bournemouth,2,1
Tottenham Hotspur,27,Arsenal,0,0
Tottenham Hotspur,27,Newcastle Utd,19,0
Tottenham Hotspur,27,Leicester City,12,0
Tottenham Hotspur,27,Crystal Palace,8,1
Manchester City,15,Burnley,6,0
Manchester City,15,Newcastle Utd,19,0
Manchester City,15,Sheffield Utd,24,0
Manchester City,15,Fulham,10,0
Manchester City,15,West Ham,31,0
Manchester City,15,Nott'ham Forest,21,0
Manchester City,15,Wolves,34,2
Manchester City,15,Arsenal,0,2
Manchester City,15,Brighton,4,0
Manchester City,15,Manchester Utd,17,0
Manchester City,15,Bournemouth,2,0
Manchester City,15,Chelsea,7,1
Manchester City,15,Liverpool,13,1
Manchester City,15,Tottenham,26,1
Manchester City,15,Aston Villa,1,2
Manchester City,15,Luton Town,14,0
Manchester City,15,Crystal Palace,8,1
Manchester City,15,Everton,9,0
Manchester City,15,Sheffield Utd,24,0
Manchester City,15,Newcastle Utd,19,0
Manchester City,15,Burnley,6,0
Manchester City,15,Brentford,3,0
Manchester City,15,Everton,9,0
Manchester City,15,Chelsea,7,1
Manchester City,15,Brentford,3,0
Manchester City,15,Bournemouth,2,0
Manchester City,15,Manchester Utd,17,0
Manchester City,15,Liverpool,13,1
Manchester City,15,Arsenal,0,1
Manchester City,15,Aston Villa,1,0
Manchester City,15,Crystal Palace,8,0
Manchester City,15,Luton Town,14,0
Manchester City,15,Brighton,4,0
Manchester City,15,Nott'ham Forest,21,0
Manchester City,15,Wolves,34,0
Manchester City,15,Fulham,10,0
Manchester City,15,Tottenham,26,0
Manchester City,15,West Ham,31,0
Arsenal,0,Nott'ham Forest,21,0
Arsenal,0,Crystal Palace,8,0
Arsenal,0,Fulham,10,1
Arsenal,0,Manchester Utd,17,0
Arsenal,0,Everton,9,0
Arsenal,0,Tottenham,26,1
Arsenal,0,Bournemouth,2,0
Arsenal,0,Manchester City,15,0
Arsenal,0,Chelsea,7,1
Arsenal,0,Sheffield Utd,24,0
Arsenal,0,Newcastle Utd,19,2
Arsenal,0,Burnley,6,0
Arsenal,0,Brentford,3,0
Arsenal,0,Wolves,34,0
Arsenal,0,Luton Town,14,0
Arsenal,0,Aston Villa,1,2
Arsenal,0,Brighton,4,0
Arsenal,0,Liverpool,13,1
Arsenal,0,West Ham,31,2
Arsenal,0,Fulham,10,2
Arsenal,0,Crystal Palace,8,0
Arsenal,0,Nott'ham Forest,21,0
Arsenal,0,Liverpool,13,0
Arsenal,0,West Ham,31,0
Arsenal,0,Burnley,6,0
Arsenal,0,Newcastle Utd,19,0
Arsenal,0,Sheffield Utd,24,0
Arsenal,0,Brentford,3,0
Arsenal,0,Manchester City,15,1
Arsenal,0,Luton Town,14,0
Arsenal,0,Brighton,4,0
Arsenal,0,Aston Villa,1,2
Arsenal,0,Wolves,34,0
Arsenal,0,Chelsea,7,0
Arsenal,0,Tottenham,26,0
Arsenal,0,Bournemouth,2,0
Arsenal,0,Manchester Utd,17,0
Arsenal,0,Everton,9,0
Liverpool,13,Chelsea,7,1
Liverpool,13,Bournemouth,2,0
Liverpool,13,Newcastle Utd,19,0
Liverpool,13,Aston Villa,1,0
Liverpool,13,Wolves,34,0
Liverpool,13,West Ham,31,0
Liverpool,13,Tottenham,26,2
Liverpool,13,Brighton,4,1
Liverpool,13,Everton,9,0
Liverpool,13,Nott'ham Forest,21,0
Liverpool,13,Luton Town,14,1
Liverpool,13,Brentford,3,0
Liverpool,13,Manchester City,15,1
Liverpool,13,Fulham,10,0
Liverpool,13,Sheffield Utd,24,0
Liverpool,13,Crystal Palace,8,0
Liverpool,13,Manchester Utd,17,1
Liverpool,13,Arsenal,0,1
Liverpool,13,Burnley,6,0
Liverpool,13,Newcastle Utd,19,0
Liverpool,13,Bournemouth,2,0
Liverpool,13,Chelsea,7,0
Liverpool,13,Arsenal,0,2
Liverpool,13,Burnley,6,0
Liverpool,13,Brentford,3,0
Liverpool,13,Luton Town,14,0
Liverpool,13,Nott'ham Forest,21,0
Liverpool,13,Manchester City,15,1
Liverpool,13,Brighton,4,0
Liverpool,13,Sheffield Utd,24,0
Liverpool,13,Manchester Utd,17,1
Liverpool,13,Crystal Palace,8,2
Liverpool,13,Fulham,10,0
Liverpool,13,Everton,9,2
Liverpool,13,West Ham,31,1
Liverpool,13,Tottenham,26,0
Liverpool,13,Aston Villa,1,1
Liverpool,13,Wolves,34,0
Aston Villa,1,Newcastle Utd,19,2
Aston Villa,1,Everton,9,0
Aston Villa,1,Burnley,6,0
Aston Villa,1,Liverpool,13,2
Aston Villa,1,Crystal Palace,8,0
Aston Villa,1,Chelsea,7,0
Aston Villa,1,Brighton,4,0
Aston Villa,1,Wolves,34,1
Aston Villa,1,West Ham,31,0
Aston Villa,1,Luton Town,14,0
Aston Villa,1,Nott'ham Forest,21,2
Aston Villa,1,Fulham,10,0
Aston Villa,1,Tottenham,26,0
Aston Villa,1,Bournemouth,2,1
Aston Villa,1,Manchester City,15,0
Aston Villa,1,Arsenal,0,0
Aston Villa,1,Brentford,3,0
Aston Villa,1,Sheffield Utd,24,1
Aston Villa,1,Manchester Utd,17,2
Aston Villa,1,Burnley,6,0
Aston Villa,1,Everton,9,1
Aston Villa,1,Newcastle Utd,19,2
Aston Villa,1,Sheffield Utd,24,0
Aston Villa,1,Manchester Utd,17,2
Aston Villa,1,Fulham,10,0
Aston Villa,1,Nott'ham Forest,21,0
Aston Villa,1,Luton Town,14,0
Aston Villa,1,Tottenham,26,2
Aston Villa,1,West Ham,31,1
Aston Villa,1,Wolves,34,0
Aston Villa,1,Manchester City,15,2
Aston Villa,1,Brentford,3,1
Aston Villa,1,Arsenal,0,0
Aston Villa,1,Bournemouth,2,0
Aston Villa,1,Chelsea,7,1
Aston Villa,1,Brighton,4,2
Aston Villa,1,Liverpool,13,1
Aston Villa,1,Crystal Palace,8,2
Tottenham Hotspur,27,Brentford,3,1
Tottenham Hotspur,27,Manchester Utd,17,0
Tottenham Hotspur,27,Bournemouth,2,0
Tottenham Hotspur,27,Burnley,6,0
Tottenham Hotspur,27,Sheffield Utd,24,0
Tottenham Hotspur,27,Arsenal,0,1
Tottenham Hotspur,27,Liverpool,13,0
Tottenham Hotspur,27,Luton Town,14,0
Tottenham Hotspur,27,Fulham,10,0
Tottenham Hotspur,27,Crystal Palace,8,0
Tottenham Hotspur,27,Chelsea,7,2
Tottenham Hotspur,27,Wolves,34,2
Tottenham Hotspur,27,Aston Villa,1,2
Tottenham Hotspur,27,Manchester City,15,1
Tottenham Hotspur,27,West Ham,31,2
Tottenham Hotspur,27,Newcastle Utd,19,0
Tottenham Hotspur,27,Nott'ham Forest,21,0
Tottenham Hotspur,27,Everton,9,0
Tottenham Hotspur,27,Brighton,4,2
Tottenham Hotspur,27,Bournemouth,2,0
Tottenham Hotspur,27,Manchester Utd,17,1
Tottenham Hotspur,27,Brentford,3,0
Tottenham Hotspur,27,Everton,9,1
Tottenham Hotspur,27,Brighton,4,0
Tottenham Hotspur,27,Wolves,34,2
Tottenham Hotspur,27,Crystal Palace,8,0
Tottenham Hotspur,27,Aston Villa,1,0
Tottenham Hotspur,27,Fulham,10,2
Tottenham Hotspur,27,Luton Town,14,0
Tottenham Hotspur,27,West Ham,31,1
Tottenham Hotspur,27,Nott'ham Forest,21,0
Tottenham Hotspur,27,Newcastle Utd,19,2
Tottenham Hotspur,27,Arsenal,0,2
Tottenham Hotspur,27,Chelsea,7,2
Tottenham Hotspur,27,Liverpool,13,2
Tottenham Hotspur,27,Burnley,6,0
Tottenham Hotspur,27,Manchester City,15,2
Tottenham Hotspur,27,Sheffield Utd,24,0
Chelsea,7,Liverpool,13,1
Chelsea,7,West Ham,31,2
Chelsea,7,Luton Town,14,0
Chelsea,7,Nott'ham Forest,21,2
Chelsea,7,Bournemouth,2,1
Chelsea,7,Aston Villa,1,2
Chelsea,7,Fulham,10,0
Chelsea,7,Burnley,6,0
Chelsea,7,Arsenal,0,1
Chelsea,7,Brentford,3,2
Chelsea,7,Tottenham,26,0
Chelsea,7,Manchester City,15,1
Chelsea,7,Newcastle Utd,19,2
Chelsea,7,Brighton,4,0
Chelsea,7,Manchester Utd,17,2
Chelsea,7,Everton,9,2
Chelsea,7,Sheffield Utd,24,0
Chelsea,7,Wolves,34,2
Chelsea,7,Crystal Palace,8,0
Chelsea,7,Luton Town,14,0
Chelsea,7,Fulham,10,0
Chelsea,7,Liverpool,13,2
Chelsea,7,Wolves,34,2
Chelsea,7,Crystal Palace,8,0
Chelsea,7,Manchester City,15,1
Chelsea,7,Brentford,3,1
Chelsea,7,Newcastle Utd,19,0
Chelsea,7,Burnley,6,1
Chelsea,7,Manchester Utd,17,0
Chelsea,7,Sheffield Utd,24,1
Chelsea,7,Everton,9,0
Chelsea,7,Arsenal,0,2
Chelsea,7,Aston Villa,1,1
Chelsea,7,Tottenham,26,0
Chelsea,7,West Ham,31,0
Chelsea,7,Nott'ham Forest,21,0
Chelsea,7,Brighton,4,0
Chelsea,7,Bournemouth,2,0
Newcastle United,18,Aston Villa,1,0
Newcastle United,18,Manchester City,15,2
Newcastle United,18,Liverpool,13,2
Newcastle United,18,Brighton,4,2
Newcastle United,18,Brentford,3,0
Newcastle United,18,Sheffield Utd,24,0
Newcastle United,18,Burnley,6,0
Newcastle United,18,West Ham,31,1
Newcastle United,18,Crystal Palace,8,0
Newcastle United,18,Wolves,34,1
Newcastle United,18,Arsenal,0,0
Newcastle United,18,Bournemouth,2,2
Newcastle United,18,Chelsea,7,0
Newcastle United,18,Manchester Utd,17,0
Newcastle United,18,Everton,9,2
Newcastle United,18,Tottenham,26,2
Newcastle United,18,Fulham,10,0
Newcastle United,18,Luton Town,14,2
Newcastle United,18,Nott'ham Forest,21,2
Newcastle United,18,Liverpool,13,2
Newcastle United,18,Manchester City,15,2
Newcastle United,18,Aston Villa,1,0
Newcastle United,18,Luton Town,14,1
Newcastle United,18,Nott'ham Forest,21,0
Newcastle United,18,Bournemouth,2,1
Newcastle United,18,Arsenal,0,2
Newcastle United,18,Wolves,34,0
Newcastle United,18,Chelsea,7,2
Newcastle United,18,West Ham,31,0
Newcastle United,18,Everton,9,1
Newcastle United,18,Fulham,10,0
Newcastle United,18,Tottenham,26,0
Newcastle United,18,Crystal Palace,8,2
Newcastle United,18,Sheffield Utd,24,0
Newcastle United,18,Burnley,6,0
Newcastle United,18,Brighton,4,1
Newcastle United,18,Manchester Utd,17,2
Newcastle United,18,Brentford,3,0
Manchester United,16,Wolves,34,0
Manchester United,16,Tottenham,26,2
Manchester United,16,Nott'ham Forest,21,0
Manchester United,16,Arsenal,0,2
Manchester United,16,Brighton,4,2
Manchester United,16,Burnley,6,0
Manchester United,16,Crystal Palace,8,2
Manchester United,16,Brentford,3,0
Manchester United,16,Sheffield Utd,24,0
Manchester United,16,Manchester City,15,2
Manchester United,16,Fulham,10,0
Manchester United,16,Luton Town,14,0
Manchester United,16,Everton,9,0
Manchester United,16,Newcastle Utd,19,2
Manchester United,16,Chelsea,7,0
Manchester United,16,Bournemouth,2,2
Manchester United,16,Liverpool,13,1
Manchester United,16,West Ham,31,2
Manchester United,16,Aston Villa,1,0
Manchester United,16,Nott'ham Forest,21,2
Manchester United,16,Tottenham,26,1
Manchester United,16,Wolves,34,0
Manchester United,16,West Ham,31,0
Manchester United,16,Aston Villa,1,0
Manchester United,16,Luton Town,14,0
Manchester United,16,Fulham,10,2
Manchester United,16,Manchester City,15,2
Manchester United,16,Everton,9,0
Manchester United,16,Brentford,3,1
Manchester United,16,Chelsea,7,2
Manchester United,16,Liverpool,13,1
Manchester United,16,Bournemouth,2,1
Manchester United,16,Sheffield Utd,24,0
Manchester United,16,Burnley,6,1
Manchester United,16,Crystal Palace,8,2
Manchester United,16,Arsenal,0,2
Manchester United,16,Newcastle Utd,19,0
Manchester United,16,Brighton,4,0
West Ham United,32,Bournemouth,2,1
West Ham United,32,Chelsea,7,0
West Ham United,32,Brighton,4,0
West Ham United,32,Luton Town,14,0
West Ham United,32,Manchester City,15,2
West Ham United,32,Liverpool,13,2
West Ham United,32,Sheffield Utd,24,0
West Ham United,32,Newcastle Utd,19,1
West Ham United,32,Aston Villa,1,2
West Ham United,32,Everton,9,2
West Ham United,32,Brentford,3,2
West Ham United,32,Nott'ham Forest,21,0
West Ham United,32,Burnley,6,0
West Ham United,32,Crystal Palace,8,1
West Ham United,32,Tottenham,26,0
West Ham United,32,Fulham,10,2
West Ham United,32,Wolves,34,0
West Ham United,32,Manchester Utd,17,0
West Ham United,32,Arsenal,0,0
West Ham United,32,Brighton,4,1
West Ham United,32,Sheffield Utd,24,1
West Ham United,32,Bournemouth,2,1
West Ham United,32,Manchester Utd,17,2
West Ham United,32,Arsenal,0,2
West Ham United,32,Nott'ham Forest,21,2
West Ham United,32,Brentford,3,0
West Ham United,32,Everton,9,0
West Ham United,32,Burnley,6,1
West Ham United,32,Aston Villa,1,1
West Ham United,32,Newcastle Utd,19,2
West Ham United,32,Tottenham,26,1
West Ham United,32,Wolves,34,0
West Ham United,32,Fulham,10,2
West Ham United,32,Crystal Palace,8,2
West Ham United,32,Liverpool,13,1
West Ham United,32,Chelsea,7,2
West Ham United,32,Luton Town,14,0
West Ham United,32,Manchester City,15,2
Crystal Palace,8,Sheffield Utd,24,0
Crystal Palace,8,Arsenal,0,2
Crystal Palace,8,Brentford,3,1
Crystal Palace,8,Wolves,34,0
Crystal Palace,8,Aston Villa,1,2
Crystal Palace,8,Fulham,10,1
Crystal Palace,8,Manchester Utd,17,0
Crystal Palace,8,Nott'ham Forest,21,1
Crystal Palace,8,Newcastle Utd,19,2
Crystal Palace,8,Tottenham,26,2
Crystal Palace,8,Burnley,6,0
Crystal Palace,8,Everton,9,2
Crystal Palace,8,Luton Town,14,2
Crystal Palace,8,West Ham,31,1
Crystal Palace,8,Bournemouth,2,2
Crystal Palace,8,Liverpool,13,2
Crystal Palace,8,Manchester City,15,1
Crystal Palace,8,Brighton,4,1
Crystal Palace,8,Chelsea,7,2
Crystal Palace,8,Brentford,3,0
Crystal Palace,8,Arsenal,0,2
Crystal Palace,8,Sheffield Utd,24,0
Crystal Palace,8,Brighton,4,2
Crystal Palace,8,Chelsea,7,2
Crystal Palace,8,Everton,9,1
Crystal Palace,8,Burnley,6,0
Crystal Palace,8,Tottenham,26,2
Crystal Palace,8,Luton Town,14,1
Crystal Palace,8,Nott'ham Forest,21,1
Crystal Palace,8,Bournemouth,2,2
Crystal Palace,8,Manchester City,15,2
Crystal Palace,8,Liverpool,13,0
Crystal Palace,8,West Ham,31,0
Crystal Palace,8,Newcastle Utd,19,0
Crystal Palace,8,Fulham,10,1
Crystal Palace,8,Manchester Utd,17,0
Crystal Palace,8,Wolves,34,0
Crystal Palace,8,Aston Villa,1,0
Brighton and Hove Albion,5,Luton Town,14,0
Brighton and Hove Albion,5,Wolves,34,0
Brighton and Hove Albion,5,West Ham,31,2
Brighton and Hove Albion,5,Newcastle Utd,19,0
Brighton and Hove Albion,5,Manchester Utd,17,0
Brighton and Hove Albion,5,Bournemouth,2,0
Brighton and Hove Albion,5,Aston Villa,1,2
Brighton and Hove Albion,5,Liverpool,13,1
Brighton and Hove Albion,5,Manchester City,15,2
Brighton and Hove Albion,5,Fulham,10,1
Brighton and Hove Albion,5,Everton,9,1
Brighton and Hove Albion,5,Sheffield Utd,24,1
Brighton and Hove Albion,5,Nott'ham Forest,21,0
Brighton and Hove Albion,5,Chelsea,7,2
Brighton and Hove Albion,5,Brentford,3,0
Brighton and Hove Albion,5,Burnley,6,1
Brighton and Hove Albion,5,Arsenal,0,2
Brighton and Hove Albion,5,Crystal Palace,8,1
Brighton and Hove Albion,5,Tottenham,26,0
Brighton and Hove Albion,5,West Ham,31,1
Brighton and Hove Albion,5,Wolves,34,1
Brighton and Hove Albion,5,Luton Town,14,2
Brighton and Hove Albion,5,Crystal Palace,8,0
Brighton and Hove Albion,5,Tottenham,26,2
Brighton and Hove Albion,5,Sheffield Utd,24,0
Brighton and Hove Albion,5,Everton,9,1
Brighton and Hove Albion,5,Fulham,10,2
Brighton and Hove Albion,5,Nott'ham Forest,21,0
Brighton and Hove Albion,5,Liverpool,13,2
Brighton and Hove Albion,5,Brentford,3,1
Brighton and Hove Albion,5,Arsenal,0,2
Brighton and Hove Albion,5,Burnley,6,1
Brighton and Hove Albion,5,Manchester City,15,2
Brighton and Hove Albion,5,Bournemouth,2,2
Brighton and Hove Albion,5,Aston Villa,1,0
Brighton and Hove Albion,5,Newcastle Utd,19,1
Brighton and Hove Albion,5,Chelsea,7,2
Brighton and Hove Albion,5,Manchester Utd,17,2
Bournemouth,2,West Ham,31,1
Bournemouth,2,Liverpool,13,2
Bournemouth,2,Tottenham,26,2
Bournemouth,2,Brentford,3,1
Bournemouth,2,Chelsea,7,1
Bournemouth,2,Brighton,4,2
Bournemouth,2,Arsenal,0,2
Bournemouth,2,Everton,9,2
Bournemouth,2,Wolves,34,2
Bournemouth,2,Burnley,6,0
Bournemouth,2,Manchester City,15,2
Bournemouth,2,Newcastle Utd,19,0
Bournemouth,2,Sheffield Utd,24,0
Bournemouth,2,Aston Villa,1,1
Bournemouth,2,Crystal Palace,8,0
Bournemouth,2,Manchester Utd,17,0
Bournemouth,2,Nott'ham Forest,21,0
Bournemouth,2,Fulham,10,0
Bournemouth,2,Tottenham,26,2
Bournemouth,2,Liverpool,13,2
Bournemouth,2,West Ham,31,1
Bournemouth,2,Nott'ham Forest,21,1
Bournemouth,2,Fulham,10,2
Bournemouth,2,Newcastle Utd,19,1
Bournemouth,2,Manchester City,15,2
Bournemouth,2,Burnley,6,0
Bournemouth,2,Sheffield Utd,24,1
Bournemouth,2,Luton Town,14,0
Bournemouth,2,Everton,9,0
Bournemouth,2,Crystal Palace,8,0
Bournemouth,2,Luton Town,14,2
Bournemouth,2,Manchester Utd,17,1
Bournemouth,2,Aston Villa,1,2
Bournemouth,2,Wolves,34,0
Bournemouth,2,Brighton,4,0
Bournemouth,2,Arsenal,0,2
Bournemouth,2,Brentford,3,2
